user_id,group,user_segment,device,region,converted,revenue,incentive_cost,sessions,time_on_site_mins
AB010408,Control,Power,Desktop,North,1,3389.92,0.0,2,12.4
AB010409,Control,Power,Desktop,North,0,0.0,0.0,2,14.1
AB010410,Control,Returning,Mobile,North,0,0.0,0.0,4,10.7
AB010411,Control,Returning,Desktop,West,0,0.0,0.0,2,6.9
AB010412,Control,Returning,Mobile,East,0,0.0,0.0,8,35.0
AB010413,Control,Power,Mobile,North,1,2190.54,0.0,2,8.9
AB010414,Control,New,Desktop,South,0,0.0,0.0,4,23.9
AB010415,Control,New,Desktop,West,0,0.0,0.0,6,37.2
AB010416,Control,Returning,Desktop,West,0,0.0,0.0,6,44.5
AB010417,Control,Power,Mobile,West,1,2875.78,0.0,6,31.9
AB010418,Control,New,Mobile,West,0,0.0,0.0,2,14.8
AB010419,Control,Returning,Tablet,West,0,0.0,0.0,4,15.8
AB010420,Control,Power,Mobile,North,0,0.0,0.0,8,23.3
AB010421,Control,New,Desktop,East,0,0.0,0.0,1,5.6
AB010422,Control,Returning,Mobile,West,0,0.0,0.0,4,25.9
AB010423,Control,Returning,Mobile,North,0,0.0,0.0,8,58.8
AB010424,Control,New,Mobile,West,0,0.0,0.0,4,21.2
AB010425,Control,Power,Mobile,West,1,2653.25,0.0,11,55.9
AB010426,Control,Returning,Mobile,West,0,0.0,0.0,3,17.6
AB010427,Control,Returning,Mobile,East,0,0.0,0.0,1,4.7
AB010428,Control,Power,Mobile,North,0,0.0,0.0,6,30.0
AB010429,Control,Returning,Mobile,West,0,0.0,0.0,3,23.1
AB010430,Control,Returning,Desktop,South,0,0.0,0.0,6,19.6
AB010431,Control,New,Mobile,North,0,0.0,0.0,4,13.9
AB010432,Control,New,Mobile,West,0,0.0,0.0,1,3.2
AB010433,Control,New,Desktop,South,0,0.0,0.0,8,21.2
AB010434,Control,New,Desktop,West,0,0.0,0.0,2,5.9
AB010435,Control,New,Mobile,East,0,0.0,0.0,3,20.2
AB010436,Control,Returning,Desktop,West,0,0.0,0.0,5,24.8
AB010437,Control,Returning,Desktop,West,0,0.0,0.0,1,3.2
AB010438,Control,Power,Mobile,North,0,0.0,0.0,2,14.2
AB010439,Control,New,Mobile,South,0,0.0,0.0,8,26.9
AB010440,Control,New,Desktop,East,0,0.0,0.0,1,4.8
AB010441,Control,New,Mobile,North,0,0.0,0.0,2,6.0
AB010442,Control,Returning,Mobile,East,0,0.0,0.0,8,39.7
AB010443,Control,New,Desktop,North,0,0.0,0.0,8,26.1
AB010444,Control,New,Desktop,South,0,0.0,0.0,2,10.7
AB010445,Control,New,Mobile,East,0,0.0,0.0,1,6.3
AB010446,Control,New,Tablet,East,0,0.0,0.0,7,53.1
AB010447,Control,Returning,Mobile,North,1,1928.03,0.0,5,18.5
AB010448,Control,Power,Mobile,South,1,3886.03,0.0,4,26.7
AB010449,Control,New,Mobile,West,0,0.0,0.0,8,30.2
AB010450,Control,Returning,Mobile,South,1,1728.64,0.0,6,28.6
AB010451,Control,Power,Mobile,South,0,0.0,0.0,5,34.1
AB010452,Control,Returning,Mobile,North,0,0.0,0.0,6,23.9
AB010453,Control,Power,Desktop,North,0,0.0,0.0,1,4.4
AB010454,Control,Returning,Desktop,East,0,0.0,0.0,5,26.8
AB010455,Control,Power,Mobile,West,0,0.0,0.0,2,10.7
AB010456,Control,Returning,Tablet,South,0,0.0,0.0,4,19.0
AB010457,Control,Returning,Tablet,East,0,0.0,0.0,4,13.1
AB010458,Control,Returning,Mobile,East,0,0.0,0.0,8,60.8
AB010459,Control,Returning,Mobile,South,0,0.0,0.0,8,49.7
AB010460,Control,New,Desktop,South,0,0.0,0.0,4,11.8
AB010461,Control,New,Mobile,East,0,0.0,0.0,3,12.0
AB010462,Control,Returning,Mobile,North,0,0.0,0.0,4,10.4
AB010463,Control,New,Tablet,South,0,0.0,0.0,3,18.6
AB010464,Control,Power,Mobile,North,0,0.0,0.0,7,33.4
AB010465,Control,New,Tablet,North,0,0.0,0.0,1,5.7
AB010466,Control,Returning,Mobile,East,0,0.0,0.0,6,44.6
AB010467,Control,New,Desktop,East,0,0.0,0.0,6,21.1
AB010468,Control,Returning,Mobile,East,0,0.0,0.0,7,43.5
AB010469,Control,Power,Mobile,East,0,0.0,0.0,8,40.3
AB010470,Control,New,Desktop,North,0,0.0,0.0,8,25.7
AB010471,Control,Returning,Desktop,East,0,0.0,0.0,3,13.3
AB010472,Control,Returning,Desktop,South,0,0.0,0.0,8,45.7
AB010473,Control,Returning,Mobile,East,0,0.0,0.0,1,7.5
AB010474,Control,New,Mobile,South,0,0.0,0.0,8,62.7
AB010475,Control,Returning,Mobile,East,0,0.0,0.0,4,11.2
AB010476,Control,Returning,Mobile,West,0,0.0,0.0,7,46.1
AB010477,Control,New,Desktop,North,0,0.0,0.0,6,36.2
AB010478,Control,New,Mobile,West,0,0.0,0.0,5,27.2
AB010479,Control,Returning,Mobile,North,0,0.0,0.0,1,2.9
AB010480,Control,Power,Tablet,West,0,0.0,0.0,7,52.0
AB010481,Control,New,Desktop,South,0,0.0,0.0,3,22.3
AB010482,Control,New,Mobile,North,0,0.0,0.0,5,21.2
AB010483,Control,Returning,Desktop,North,0,0.0,0.0,3,17.7
AB010484,Control,New,Tablet,North,0,0.0,0.0,4,28.9
AB010485,Control,Returning,Desktop,North,0,0.0,0.0,2,15.6
AB010486,Control,New,Mobile,South,0,0.0,0.0,4,26.9
AB010487,Control,Returning,Mobile,West,0,0.0,0.0,5,13.0
AB010488,Control,Returning,Desktop,North,0,0.0,0.0,6,18.6
AB010489,Control,Power,Mobile,North,0,0.0,0.0,2,5.8
AB010490,Control,Returning,Desktop,South,0,0.0,0.0,6,42.9
AB010491,Control,New,Mobile,North,0,0.0,0.0,6,43.5
AB010492,Control,Returning,Mobile,West,0,0.0,0.0,1,3.6
AB010493,Control,Returning,Desktop,West,0,0.0,0.0,2,11.6
AB010494,Control,Power,Desktop,West,0,0.0,0.0,4,25.3
AB010495,Control,New,Mobile,South,0,0.0,0.0,8,55.6
AB010496,Control,New,Desktop,East,0,0.0,0.0,5,31.6
AB010497,Control,Returning,Desktop,West,0,0.0,0.0,8,27.0
AB010498,Control,Power,Mobile,East,0,0.0,0.0,1,4.7
AB010499,Control,Returning,Mobile,South,0,0.0,0.0,3,20.1
AB010500,Control,New,Desktop,East,0,0.0,0.0,4,10.8
AB010501,Control,Returning,Desktop,North,0,0.0,0.0,8,20.1
AB010502,Control,Returning,Mobile,North,0,0.0,0.0,7,34.8
AB010503,Control,New,Mobile,North,0,0.0,0.0,4,26.2
AB010504,Control,Returning,Mobile,North,0,0.0,0.0,3,23.1
AB010505,Control,New,Mobile,South,0,0.0,0.0,4,24.8
AB010506,Control,New,Desktop,South,0,0.0,0.0,6,28.3
AB010507,Control,Returning,Mobile,East,0,0.0,0.0,3,23.3
AB010508,Control,New,Mobile,West,0,0.0,0.0,1,6.6
AB010509,Control,New,Desktop,West,0,0.0,0.0,4,26.3
AB010510,Control,New,Mobile,North,0,0.0,0.0,4,16.0
AB010511,Control,Returning,Desktop,East,0,0.0,0.0,6,19.6
AB010512,Control,New,Desktop,North,0,0.0,0.0,4,16.7
AB010513,Control,Returning,Mobile,South,0,0.0,0.0,4,30.2
AB010514,Control,Returning,Mobile,East,0,0.0,0.0,6,26.1
AB010515,Control,New,Mobile,West,0,0.0,0.0,1,6.1
AB010516,Control,New,Mobile,North,0,0.0,0.0,4,21.8
AB010517,Control,New,Desktop,West,0,0.0,0.0,4,27.4
AB010518,Control,Returning,Tablet,South,0,0.0,0.0,4,28.4
AB010519,Control,New,Mobile,North,0,0.0,0.0,1,5.1
AB010520,Control,Power,Mobile,North,0,0.0,0.0,4,17.0
AB010521,Control,Returning,Mobile,North,0,0.0,0.0,3,21.1
AB010522,Control,Returning,Mobile,North,0,0.0,0.0,3,10.9
AB010523,Control,Returning,Desktop,West,0,0.0,0.0,4,15.2
AB010524,Control,Power,Desktop,West,0,0.0,0.0,6,24.8
AB010525,Control,New,Mobile,West,0,0.0,0.0,2,10.4
AB010526,Control,New,Mobile,West,0,0.0,0.0,4,15.1
AB010527,Control,Returning,Mobile,North,0,0.0,0.0,6,33.5
AB010528,Control,Power,Mobile,East,0,0.0,0.0,4,22.9
AB010529,Control,Returning,Mobile,East,0,0.0,0.0,5,19.5
AB010530,Control,New,Desktop,South,0,0.0,0.0,7,44.0
AB010531,Control,New,Mobile,West,0,0.0,0.0,5,37.8
AB010532,Control,Returning,Mobile,North,0,0.0,0.0,6,25.0
AB010533,Control,New,Desktop,North,0,0.0,0.0,2,14.7
AB010534,Control,Returning,Mobile,East,0,0.0,0.0,2,5.2
AB010535,Control,Returning,Desktop,East,1,1153.23,0.0,4,10.8
AB010536,Control,Returning,Mobile,West,0,0.0,0.0,4,30.3
AB010537,Control,New,Mobile,North,0,0.0,0.0,6,20.8
AB010538,Control,New,Mobile,East,0,0.0,0.0,2,15.3
AB010539,Control,Returning,Tablet,North,0,0.0,0.0,4,12.2
AB010540,Control,Returning,Mobile,North,0,0.0,0.0,7,44.6
AB010541,Control,Returning,Mobile,North,0,0.0,0.0,8,28.2
AB010542,Control,New,Mobile,West,0,0.0,0.0,2,7.2
AB010543,Control,Returning,Mobile,South,0,0.0,0.0,4,24.0
AB010544,Control,New,Tablet,North,0,0.0,0.0,1,3.4
AB010545,Control,New,Mobile,North,0,0.0,0.0,2,14.4
AB010546,Control,New,Desktop,South,0,0.0,0.0,8,60.2
AB010547,Control,Returning,Mobile,West,0,0.0,0.0,8,46.7
AB010548,Control,Returning,Desktop,South,0,0.0,0.0,8,63.6
AB010549,Control,New,Mobile,North,0,0.0,0.0,2,10.0
AB010550,Control,Power,Mobile,South,0,0.0,0.0,6,21.3
AB010551,Control,Returning,Desktop,South,0,0.0,0.0,1,3.4
AB010552,Control,Returning,Mobile,East,0,0.0,0.0,1,7.3
AB010553,Control,New,Mobile,West,1,796.78,0.0,8,28.8
AB010554,Control,New,Mobile,North,0,0.0,0.0,7,32.4
AB010555,Control,Returning,Mobile,North,1,1493.87,0.0,10,37.2
AB010556,Control,Power,Desktop,West,0,0.0,0.0,5,20.1
AB010557,Control,Returning,Mobile,South,0,0.0,0.0,8,57.9
AB010558,Control,New,Mobile,North,0,0.0,0.0,2,15.6
AB010559,Control,Power,Mobile,East,1,3134.74,0.0,7,49.4
AB010560,Control,Power,Mobile,West,1,2928.65,0.0,8,47.8
AB010561,Control,Power,Mobile,West,0,0.0,0.0,1,4.4
AB010562,Control,New,Mobile,North,0,0.0,0.0,1,3.0
AB010563,Control,Returning,Mobile,East,0,0.0,0.0,7,20.6
AB010564,Control,Power,Mobile,East,1,2533.41,0.0,8,29.0
AB010565,Control,Returning,Mobile,South,0,0.0,0.0,8,60.4
AB010566,Control,Power,Mobile,North,0,0.0,0.0,4,23.4
AB010567,Control,Power,Desktop,North,0,0.0,0.0,1,6.7
AB010568,Control,Returning,Mobile,South,0,0.0,0.0,3,19.1
AB010569,Control,Power,Tablet,West,0,0.0,0.0,5,30.7
AB010570,Control,Returning,Mobile,North,0,0.0,0.0,5,34.6
AB010571,Control,Power,Mobile,South,0,0.0,0.0,5,22.0
AB010572,Control,Power,Tablet,North,1,2638.21,0.0,8,46.5
AB010573,Control,Power,Desktop,South,0,0.0,0.0,8,34.2
AB010574,Control,Returning,Desktop,South,1,1453.91,0.0,4,23.1
AB010575,Control,New,Mobile,West,0,0.0,0.0,3,20.6
AB010576,Control,Returning,Mobile,East,0,0.0,0.0,2,6.2
AB010577,Control,Returning,Tablet,West,0,0.0,0.0,8,25.1
AB010578,Control,Power,Desktop,North,0,0.0,0.0,1,3.1
AB010579,Control,New,Desktop,South,0,0.0,0.0,2,16.0
AB010580,Control,Returning,Desktop,North,0,0.0,0.0,1,4.4
AB010581,Control,Power,Desktop,North,0,0.0,0.0,5,20.3
AB010582,Control,Returning,Desktop,South,0,0.0,0.0,7,52.8
AB010583,Control,New,Mobile,East,1,742.27,0.0,7,35.7
AB010584,Control,Returning,Mobile,South,1,1636.06,0.0,5,22.9
AB010585,Control,New,Mobile,North,0,0.0,0.0,3,9.5
AB010586,Control,New,Mobile,North,0,0.0,0.0,2,9.6
AB010587,Control,New,Mobile,South,0,0.0,0.0,6,35.7
AB010588,Control,Power,Desktop,North,0,0.0,0.0,6,36.2
AB010589,Control,New,Mobile,South,0,0.0,0.0,5,39.8
AB010590,Control,New,Tablet,South,1,585.36,0.0,5,24.0
AB010591,Control,New,Mobile,East,0,0.0,0.0,7,51.0
AB010592,Control,Returning,Mobile,West,1,1704.99,0.0,11,87.8
AB010593,Control,New,Mobile,West,0,0.0,0.0,4,15.5
AB010594,Control,New,Mobile,West,0,0.0,0.0,2,6.4
AB010595,Control,Returning,Mobile,West,0,0.0,0.0,4,24.0
AB010596,Control,Power,Mobile,East,0,0.0,0.0,5,24.3
AB010597,Control,Returning,Mobile,North,0,0.0,0.0,2,9.4
AB010598,Control,Returning,Mobile,South,0,0.0,0.0,8,55.0
AB010599,Control,New,Mobile,North,1,205.22,0.0,12,63.3
AB010600,Control,Returning,Mobile,East,0,0.0,0.0,2,11.2
AB010601,Control,Returning,Desktop,West,0,0.0,0.0,5,24.8
AB010602,Control,New,Mobile,East,0,0.0,0.0,3,16.8
AB010603,Control,New,Desktop,South,0,0.0,0.0,2,5.7
AB010604,Control,New,Mobile,North,0,0.0,0.0,8,43.8
AB010605,Control,Power,Mobile,North,0,0.0,0.0,4,16.7
AB010606,Control,Power,Desktop,West,1,2609.78,0.0,10,58.1
AB010607,Control,Power,Mobile,North,0,0.0,0.0,3,21.2
AB010608,Control,New,Mobile,West,0,0.0,0.0,8,20.6
AB010609,Control,New,Mobile,North,0,0.0,0.0,4,15.0
AB010610,Control,Power,Desktop,South,0,0.0,0.0,2,12.2
AB010611,Control,Returning,Mobile,North,0,0.0,0.0,8,44.0
AB010612,Control,Returning,Mobile,East,0,0.0,0.0,2,7.8
AB010613,Control,Returning,Tablet,South,0,0.0,0.0,5,39.6
AB010614,Control,New,Desktop,North,0,0.0,0.0,5,25.2
AB010615,Control,New,Mobile,South,0,0.0,0.0,6,17.8
AB010616,Control,Returning,Mobile,South,0,0.0,0.0,4,10.0
AB010617,Control,Returning,Mobile,South,0,0.0,0.0,4,24.7
AB010618,Control,Power,Mobile,North,0,0.0,0.0,4,30.9
AB010619,Control,Returning,Tablet,West,0,0.0,0.0,1,3.5
AB010620,Control,Power,Desktop,South,0,0.0,0.0,8,49.5
AB010621,Control,New,Desktop,North,0,0.0,0.0,1,5.2
AB010622,Control,Returning,Tablet,West,0,0.0,0.0,4,19.3
AB010623,Control,Power,Desktop,East,0,0.0,0.0,8,25.2
AB010624,Control,New,Mobile,East,0,0.0,0.0,1,4.9
AB010625,Control,New,Mobile,North,1,1418.01,0.0,9,45.2
AB010626,Control,New,Desktop,South,0,0.0,0.0,7,46.4
AB010627,Control,Returning,Mobile,East,0,0.0,0.0,1,6.5
AB010628,Control,Power,Mobile,South,0,0.0,0.0,5,36.9
AB010629,Control,Returning,Mobile,South,0,0.0,0.0,6,22.4
AB010630,Control,Returning,Mobile,North,0,0.0,0.0,6,18.1
AB010631,Control,Power,Mobile,East,0,0.0,0.0,7,51.5
AB010632,Control,Returning,Mobile,South,0,0.0,0.0,8,51.1
AB010633,Control,Returning,Desktop,West,0,0.0,0.0,1,3.7
AB010634,Control,Power,Tablet,North,0,0.0,0.0,7,41.6
AB010635,Control,New,Tablet,West,1,1100.7,0.0,10,45.9
AB010636,Control,Returning,Mobile,West,0,0.0,0.0,3,8.4
AB010637,Control,Returning,Desktop,South,1,1336.71,0.0,11,67.0
AB010638,Control,New,Mobile,South,0,0.0,0.0,4,17.6
AB010639,Control,Power,Mobile,East,0,0.0,0.0,8,32.1
AB010640,Control,New,Mobile,South,0,0.0,0.0,2,11.6
AB010641,Control,New,Mobile,South,0,0.0,0.0,1,6.6
AB010642,Control,New,Mobile,West,0,0.0,0.0,6,31.1
AB010643,Control,New,Mobile,South,0,0.0,0.0,3,20.0
AB010644,Control,New,Mobile,North,0,0.0,0.0,2,8.0
AB010645,Control,Returning,Mobile,West,0,0.0,0.0,4,11.9
AB010646,Control,Power,Tablet,East,0,0.0,0.0,2,8.0
AB010647,Control,Returning,Mobile,South,0,0.0,0.0,1,5.3
AB010648,Control,New,Mobile,West,0,0.0,0.0,5,39.7
AB010649,Control,Returning,Desktop,South,0,0.0,0.0,7,43.1
AB010650,Control,Returning,Mobile,South,0,0.0,0.0,4,24.9
AB010651,Control,New,Mobile,West,1,465.4,0.0,4,16.5
AB010652,Control,Returning,Mobile,East,0,0.0,0.0,6,17.6
AB010653,Control,Returning,Desktop,North,0,0.0,0.0,2,5.0
AB010654,Control,New,Tablet,North,0,0.0,0.0,8,38.1
AB010655,Control,New,Mobile,South,0,0.0,0.0,6,33.9
AB010656,Control,Returning,Tablet,South,0,0.0,0.0,6,19.2
AB010657,Control,New,Desktop,South,0,0.0,0.0,2,12.5
AB010658,Control,Returning,Desktop,South,0,0.0,0.0,7,43.9
AB010659,Control,New,Mobile,West,1,1172.67,0.0,3,20.4
AB010660,Control,Power,Mobile,East,0,0.0,0.0,4,14.3
AB010661,Control,Returning,Tablet,South,0,0.0,0.0,5,35.2
AB010662,Control,Returning,Tablet,South,0,0.0,0.0,8,48.2
AB010663,Control,New,Desktop,North,0,0.0,0.0,7,27.3
AB010664,Control,Returning,Mobile,South,0,0.0,0.0,4,20.3
AB010665,Control,New,Mobile,West,0,0.0,0.0,1,4.9
AB010666,Control,Returning,Desktop,West,1,1079.97,0.0,8,50.0
AB010667,Control,Returning,Tablet,East,0,0.0,0.0,4,20.7
AB010668,Control,Returning,Mobile,North,0,0.0,0.0,5,32.1
AB010669,Control,Power,Mobile,West,0,0.0,0.0,3,10.6
AB010670,Control,Returning,Mobile,East,0,0.0,0.0,6,40.6
AB010671,Control,New,Mobile,South,0,0.0,0.0,2,6.1
AB010672,Control,Returning,Desktop,South,0,0.0,0.0,3,12.5
AB010673,Control,New,Mobile,North,0,0.0,0.0,2,14.6
AB010674,Control,New,Desktop,West,0,0.0,0.0,7,33.5
AB010675,Control,Returning,Desktop,North,0,0.0,0.0,8,28.9
AB010676,Control,Power,Mobile,North,1,3373.77,0.0,9,56.0
AB010677,Control,Returning,Tablet,West,0,0.0,0.0,3,22.1
AB010678,Control,New,Mobile,West,0,0.0,0.0,7,45.9
AB010679,Control,New,Desktop,West,1,1331.85,0.0,12,37.4
AB010680,Control,New,Mobile,East,0,0.0,0.0,7,50.5
AB010681,Control,Returning,Mobile,South,0,0.0,0.0,4,21.1
AB010682,Control,New,Mobile,West,0,0.0,0.0,4,23.4
AB010683,Control,Returning,Desktop,East,0,0.0,0.0,8,63.5
AB010684,Control,New,Mobile,South,0,0.0,0.0,3,7.6
AB010685,Control,New,Mobile,North,0,0.0,0.0,5,21.5
AB010686,Control,New,Desktop,South,0,0.0,0.0,8,52.0
AB010687,Control,Returning,Desktop,West,1,1415.83,0.0,7,29.6
AB010688,Control,Returning,Mobile,East,1,1428.65,0.0,11,32.4
AB010689,Control,Returning,Mobile,West,0,0.0,0.0,1,4.7
AB010690,Control,Power,Mobile,East,0,0.0,0.0,3,7.9
AB010691,Control,Returning,Desktop,South,0,0.0,0.0,6,30.4
AB010692,Control,New,Mobile,West,0,0.0,0.0,3,23.3
AB010693,Control,New,Mobile,South,0,0.0,0.0,7,50.6
AB010694,Control,New,Tablet,East,0,0.0,0.0,3,16.6
AB010695,Control,New,Mobile,North,0,0.0,0.0,6,17.2
AB010696,Control,New,Desktop,North,0,0.0,0.0,7,25.6
AB010697,Control,Power,Mobile,South,0,0.0,0.0,6,46.8
AB010698,Control,Returning,Mobile,South,0,0.0,0.0,8,44.5
AB010699,Control,Returning,Mobile,East,0,0.0,0.0,2,6.7
AB010700,Control,New,Mobile,South,0,0.0,0.0,7,24.9
AB010701,Control,New,Mobile,North,0,0.0,0.0,4,14.9
AB010702,Control,Returning,Mobile,West,0,0.0,0.0,8,32.1
AB010703,Control,New,Desktop,East,0,0.0,0.0,2,10.7
AB010704,Control,Returning,Desktop,South,0,0.0,0.0,1,7.4
AB010705,Control,Returning,Desktop,West,0,0.0,0.0,1,7.9
AB010706,Control,Power,Mobile,West,0,0.0,0.0,1,4.6
AB010707,Control,Returning,Desktop,East,0,0.0,0.0,4,29.8
AB010708,Control,Power,Mobile,South,0,0.0,0.0,1,7.7
AB010709,Control,Power,Mobile,South,0,0.0,0.0,3,8.9
AB010710,Control,Returning,Mobile,East,0,0.0,0.0,2,11.1
AB010711,Control,Returning,Desktop,North,1,1204.83,0.0,9,69.8
AB010712,Control,New,Mobile,North,0,0.0,0.0,8,32.3
AB010713,Control,Power,Mobile,East,0,0.0,0.0,6,19.7
AB010714,Control,Returning,Mobile,West,0,0.0,0.0,4,24.1
AB010715,Control,Power,Mobile,East,0,0.0,0.0,7,29.0
AB010716,Control,New,Desktop,West,0,0.0,0.0,4,17.1
AB010717,Control,Returning,Mobile,North,0,0.0,0.0,6,17.9
AB010718,Control,New,Desktop,North,0,0.0,0.0,6,31.2
AB010719,Control,Returning,Mobile,South,0,0.0,0.0,2,7.8
AB010720,Control,Returning,Mobile,West,0,0.0,0.0,3,8.5
AB010721,Control,New,Mobile,East,0,0.0,0.0,7,21.7
AB010722,Control,New,Tablet,South,0,0.0,0.0,7,55.3
AB010723,Control,Returning,Mobile,North,0,0.0,0.0,7,47.8
AB010724,Control,Power,Desktop,North,0,0.0,0.0,2,14.6
AB010725,Control,New,Mobile,East,0,0.0,0.0,2,9.7
AB010726,Control,Returning,Tablet,North,0,0.0,0.0,7,18.0
AB010727,Control,Returning,Desktop,West,0,0.0,0.0,7,40.8
AB010728,Control,Returning,Desktop,South,1,1268.94,0.0,6,16.3
AB010729,Control,Returning,Desktop,West,0,0.0,0.0,1,4.0
AB010730,Control,Power,Mobile,North,0,0.0,0.0,3,21.1
AB010731,Control,Returning,Mobile,South,0,0.0,0.0,7,41.8
AB010732,Control,Power,Desktop,North,0,0.0,0.0,4,10.8
AB010733,Control,New,Desktop,North,0,0.0,0.0,4,19.6
AB010734,Control,New,Mobile,South,0,0.0,0.0,8,55.6
AB010735,Control,Returning,Mobile,North,0,0.0,0.0,1,7.1
AB010736,Control,New,Desktop,South,0,0.0,0.0,3,16.4
AB010737,Control,New,Tablet,North,0,0.0,0.0,1,6.1
AB010738,Control,Returning,Mobile,North,0,0.0,0.0,7,28.5
AB010739,Control,Returning,Desktop,North,0,0.0,0.0,2,13.0
AB010740,Control,New,Mobile,North,0,0.0,0.0,2,6.1
AB010741,Control,Returning,Tablet,East,0,0.0,0.0,8,27.8
AB010742,Control,New,Mobile,West,1,841.51,0.0,4,28.8
AB010743,Control,Returning,Tablet,East,1,1195.21,0.0,7,54.0
AB010744,Control,Power,Mobile,South,0,0.0,0.0,6,22.1
AB010745,Control,Power,Mobile,North,0,0.0,0.0,4,11.4
AB010746,Control,New,Desktop,South,0,0.0,0.0,5,21.1
AB010747,Control,Power,Mobile,South,1,2624.87,0.0,12,80.2
AB010748,Control,New,Desktop,North,0,0.0,0.0,8,43.6
AB010749,Control,Returning,Mobile,South,0,0.0,0.0,1,4.8
AB010750,Control,New,Desktop,West,0,0.0,0.0,8,56.2
AB010751,Control,New,Desktop,North,0,0.0,0.0,2,6.3
AB010752,Control,New,Desktop,West,0,0.0,0.0,4,16.3
AB010753,Control,New,Mobile,South,0,0.0,0.0,4,17.4
AB010754,Control,Returning,Desktop,East,0,0.0,0.0,1,5.8
AB010755,Control,Returning,Tablet,West,0,0.0,0.0,5,19.4
AB010756,Control,New,Mobile,West,0,0.0,0.0,1,5.0
AB010757,Control,Returning,Mobile,North,0,0.0,0.0,2,15.3
AB010758,Control,Returning,Desktop,West,0,0.0,0.0,1,5.7
AB010759,Control,New,Desktop,East,0,0.0,0.0,4,21.7
AB010760,Control,New,Mobile,South,0,0.0,0.0,4,23.9
AB010761,Control,Returning,Mobile,East,0,0.0,0.0,6,48.0
AB010762,Control,New,Mobile,South,0,0.0,0.0,2,10.0
AB010763,Control,New,Mobile,North,0,0.0,0.0,1,3.5
AB010764,Control,Power,Mobile,West,0,0.0,0.0,3,17.2
AB010765,Control,Returning,Desktop,West,1,1713.95,0.0,12,51.6
AB010766,Control,Returning,Desktop,East,0,0.0,0.0,6,44.3
AB010767,Control,New,Mobile,North,0,0.0,0.0,2,14.0
AB010768,Control,New,Desktop,North,0,0.0,0.0,5,37.8
AB010769,Control,New,Mobile,East,0,0.0,0.0,7,42.7
AB010770,Control,Returning,Mobile,West,0,0.0,0.0,7,34.4
AB010771,Control,Returning,Mobile,West,0,0.0,0.0,7,52.8
AB010772,Control,New,Mobile,East,1,659.68,0.0,12,52.7
AB010773,Control,New,Desktop,South,0,0.0,0.0,2,9.3
AB010774,Control,Power,Mobile,South,0,0.0,0.0,7,53.4
AB010775,Control,Power,Mobile,East,0,0.0,0.0,4,28.8
AB010776,Control,Returning,Mobile,South,0,0.0,0.0,3,12.0
AB010777,Control,New,Mobile,North,0,0.0,0.0,5,21.3
AB010778,Control,New,Mobile,North,0,0.0,0.0,3,13.2
AB010779,Control,New,Mobile,West,0,0.0,0.0,4,14.4
AB010780,Control,New,Desktop,South,0,0.0,0.0,5,33.9
AB010781,Control,Returning,Mobile,North,0,0.0,0.0,1,4.0
AB010782,Control,Power,Mobile,South,1,3127.0,0.0,4,15.2
AB010783,Control,New,Desktop,South,0,0.0,0.0,2,7.4
AB010784,Control,New,Desktop,West,0,0.0,0.0,4,29.0
AB010785,Control,Returning,Mobile,South,0,0.0,0.0,2,8.7
AB010786,Control,Returning,Mobile,South,0,0.0,0.0,7,50.1
AB010787,Control,Returning,Mobile,South,1,1141.61,0.0,6,41.0
AB010788,Control,New,Mobile,West,0,0.0,0.0,6,24.9
AB010789,Control,Returning,Desktop,North,0,0.0,0.0,5,13.2
AB010790,Control,New,Tablet,East,0,0.0,0.0,1,7.8
AB010791,Control,Returning,Mobile,West,0,0.0,0.0,6,43.7
AB010792,Control,New,Mobile,East,0,0.0,0.0,7,24.8
AB010793,Control,Power,Mobile,West,0,0.0,0.0,7,28.3
AB010794,Control,New,Mobile,East,0,0.0,0.0,1,2.5
AB010795,Control,New,Mobile,South,0,0.0,0.0,6,46.5
AB010796,Control,Returning,Mobile,North,0,0.0,0.0,1,6.1
AB010797,Control,Returning,Mobile,North,0,0.0,0.0,1,3.3
AB010798,Control,New,Tablet,East,0,0.0,0.0,2,5.4
AB010799,Control,New,Desktop,East,0,0.0,0.0,7,44.1
AB010800,Control,Power,Mobile,South,0,0.0,0.0,3,15.8
AB010801,Control,Returning,Mobile,North,0,0.0,0.0,6,30.0
AB010802,Control,New,Mobile,North,0,0.0,0.0,8,36.9
AB010803,Control,New,Desktop,South,0,0.0,0.0,5,19.7
AB010804,Control,Returning,Desktop,North,0,0.0,0.0,1,5.3
AB010805,Control,Power,Mobile,South,0,0.0,0.0,6,17.9
AB010806,Control,Returning,Mobile,South,1,1455.92,0.0,11,55.9
AB010807,Control,Returning,Mobile,South,0,0.0,0.0,7,37.7
AB010808,Control,Power,Mobile,West,1,2688.53,0.0,8,35.6
AB010809,Control,New,Mobile,West,0,0.0,0.0,1,2.9
AB010810,Control,New,Mobile,South,0,0.0,0.0,3,14.6
AB010811,Control,New,Desktop,North,0,0.0,0.0,2,10.6
AB010812,Control,Returning,Mobile,North,1,1906.7,0.0,2,14.4
AB010813,Control,Power,Mobile,South,0,0.0,0.0,2,15.8
AB010814,Control,Returning,Desktop,East,0,0.0,0.0,5,38.0
AB010815,Control,Power,Desktop,West,0,0.0,0.0,1,6.7
AB010816,Control,Power,Mobile,North,1,4025.5,0.0,6,27.7
